File Created: 	2022-04-26 16:24:19	

	
Times	TC0	TC1	TC2	TC3	TC4	TC5	TC6	TC7	TC8	TC9	TC10	TC11	TC12	TC13	TC14	TC15	aP-µsoot	test	dP1-Fuji	dP1-blå	aP5-bDPF	dP3-DPF	aP1-DMS	aP5-dil	AI3_0	AI3_1	AI3_2	AI3_3	AI3_4	AI3_5	AI3_6	AI3_7	Dpgrön	tmp2	tmp3	tmp4	AI4_0	AI4_1	AI4_2	AI4_3	co	co2	NO	NOx	AI5_0	AI5_1	AI5_2	AI5_3	MFC1 Set Val[mln/min]\t	MFC2 Set Val[mln/min]\t	MFC3 Set Val[mln/min]\t	MFC4 Set Val[mln/min]\t	MFC5 Set Val[mln/min]\t	MFC1 Act Val[mln/min]	MFC2 Act Val[mln/min]	MFC3 Act Val[mln/min]	MFC4 Act Val[mln/min]	MFC5 Act Val[mln/min]	Temp SP	Temp PV	co2 M	co M	
1,09940E+1	2,30957E+3	2,30957E+3	2,30957E+3	2,30957E+3	2,30957E+3	2,30957E+3	2,30957E+3	2,30957E+3	2,30957E+3	2,30957E+3	2,30957E+3	2,30957E+3	2,30957E+3	2,30957E+3	2,30957E+3	2,30957E+3	-1,25004E+0	-0,00000E+0	-3,14613E-1	2,44587E-4	-1,00005E-1	-1,24945E-1	-1,27550E+0	-1,80226E+0	-5,87056E-7	-2,37941E-7	3,77335E-3	4,12802E-3	-2,05797E-7	1,77166E-6	1,51930E-7	-5,02972E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,12700E+2
1,19950E+1	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	-1,25002E+0	-0,00000E+0	1,32776E+0	2,34303E-4	-9,99887E-2	-1,25006E-1	-1,27552E+0	-1,80183E+0	-2,59179E-7	9,00100E-8	3,77991E-3	4,12835E-3	-5,33860E-7	-1,96900E-7	4,80096E-7	-5,02972E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	5,82306E-2	1,04645E+1	1,03277E+1	1,04550E+1	5,82306E-4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,12700E+2
1,29960E+1	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	-1,25002E+0	0,00000E+0	-1,90660E-1	2,45615E-4	-1,00013E-1	-1,25006E-1	-1,27548E+0	-1,80226E+0	-2,59179E-7	9,00100E-8	3,77991E-3	4,12835E-3	-5,33860E-7	-1,96900E-7	4,80096E-7	-5,02972E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	8,98045E-2	1,04645E+1	1,03277E+1	1,04550E+1	8,98045E-4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,12700E+2
1,39960E+1	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	-1,25004E+0	-0,00000E+0	8,00959E-1	2,39445E-4	-9,99969E-2	-1,24986E-1	-1,27554E+0	-1,80183E+0	-5,87056E-7	-2,37941E-7	3,83238E-3	4,12638E-3	1,22266E-7	4,59288E-7	-5,04402E-7	4,81541E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	-4,91720E-3	1,04645E+1	1,03277E+1	1,04550E+1	-4,91720E-5	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,13000E+2
1,49960E+1	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	-1,24998E+0	0,00000E+0	1,37814E-1	2,28133E-4	-9,99969E-2	-1,25006E-1	-1,27556E+0	-1,80197E+0	3,96575E-7	4,17961E-7	3,79729E-3	4,12277E-3	1,22266E-7	-1,96900E-7	-8,32568E-7	1,53370E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	5,82306E-2	1,04645E+1	1,03277E+1	1,04550E+1	5,82306E-4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,13000E+2
1,59960E+1	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	-1,25000E+0	-0,00000E+0	3,42335E-1	2,35331E-4	-1,00013E-1	-1,25006E-1	-1,27552E+0	-1,80212E+0	6,86980E-8	-2,37941E-7	3,80811E-3	4,12507E-3	-5,33860E-7	-1,96900E-7	-1,76236E-7	-1,74801E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	-4,91720E-3	1,04645E+1	1,03277E+1	1,04550E+1	-4,91720E-5	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,12700E+2
1,69960E+1	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	-1,24998E+0	-0,00000E+0	1,00628E-1	2,17849E-4	-1,00005E-1	-1,25006E-1	-1,27554E+0	-1,80212E+0	3,96575E-7	-8,93843E-7	3,79532E-3	4,11949E-3	-2,05797E-7	-1,96900E-7	-5,04402E-7	-1,74801E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	-4,91720E-3	1,04645E+1	1,03277E+1	1,04550E+1	-4,91720E-5	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,13000E+2
1,79960E+1	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	-1,25000E+0	-0,00000E+0	1,56407E-1	2,37388E-4	-9,99969E-2	-1,24996E-1	-1,27554E+0	-1,80197E+0	6,86980E-8	-5,65892E-7	3,79828E-3	4,12573E-3	1,22266E-7	1,31194E-7	-5,04402E-7	1,53370E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	5,82306E-2	1,04645E+1	1,03277E+1	1,04550E+1	5,82306E-4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,13000E+2
1,89960E+1	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	-1,25000E+0	0,00000E+0	-7,29054E-2	2,28133E-4	-1,00005E-1	-1,24996E-1	-1,27554E+0	-1,80168E+0	6,86980E-8	9,00100E-8	3,78614E-3	4,12277E-3	-2,05797E-7	1,31194E-7	-5,04402E-7	8,09712E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	5,82306E-2	1,04645E+1	1,03277E+1	1,04550E+1	5,82306E-4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,13000E+2
1,99960E+1	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	-1,25002E+0	-0,00000E+0	1,95991E+0	2,32246E-4	-1,00005E-1	-1,24996E-1	-1,27552E+0	-1,80212E+0	-2,59179E-7	-2,37941E-7	3,89371E-3	4,12409E-3	-2,05797E-7	1,31194E-7	-1,76236E-7	-1,74801E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	5,82306E-2	1,04645E+1	1,03277E+1	1,04550E+1	5,82306E-4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,13000E+2
2,09960E+1	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	-1,24998E+0	-0,00000E+0	-5,19134E-1	2,26076E-4	-1,00013E-1	-1,24986E-1	-1,27552E+0	-1,80226E+0	3,96575E-7	-2,37941E-7	3,76253E-3	4,12212E-3	-5,33860E-7	4,59288E-7	-1,76236E-7	-5,02972E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	5,82306E-2	1,04645E+1	1,03277E+1	1,04550E+1	5,82306E-4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,13000E+2
2,19960E+1	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	2,30955E+3	-1,25000E+0	0,00000E+0	-5,74913E-1	2,19906E-4	-9,99887E-2	-1,24996E-1	-1,27554E+0	-1,80168E+0	6,86980E-8	9,00100E-8	3,75958E-3	4,12015E-3	4,50329E-7	1,31194E-7	-5,04402E-7	8,09712E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,13000E+2
2,29960E+1	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	-1,25000E+0	-0,00000E+0	-4,57158E-1	2,35331E-4	-9,99969E-2	-1,24986E-1	-1,27554E+0	-1,80212E+0	6,86980E-8	-5,65892E-7	3,76581E-3	4,12507E-3	1,22266E-7	4,59288E-7	-5,04402E-7	-1,74801E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	5,82306E-2	1,04645E+1	1,03277E+1	1,04550E+1	5,82306E-4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,12700E+2
2,39970E+1	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	-1,25002E+0	-0,00000E+0	1,65623E+0	2,34303E-4	-1,00005E-1	-1,24996E-1	-1,27550E+0	-1,80183E+0	-2,59179E-7	-5,65892E-7	3,87764E-3	4,12474E-3	-2,05797E-7	1,31194E-7	1,51930E-7	4,81541E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	5,82306E-2	1,04645E+1	1,03277E+1	1,04550E+1	5,82306E-4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,12700E+2
2,49970E+1	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	2,30956E+3	-1,25000E+0	-0,00000E+0	-8,41411E-1	2,18877E-4	-1,00013E-1	-1,25006E-1	-1,27554E+0	-1,80183E+0	6,86980E-8	-5,65892E-7	3,74548E-3	4,11982E-3	-5,33860E-7	-1,96900E-7	-5,04402E-7	4,81541E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	1,21378E-1	1,04645E+1	1,03277E+1	1,04550E+1	1,21378E-3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,77000E-2	-1,12700E+2
